Date,bitcoin,ethereum,litecoin,binancecoin,cardano,ripple,stellar,solana,polkadot
2015-09-01,228.6428,1.27881,2.7995,0.0,0.0,0.00767,0.00235,0.0,0.0
2015-09-02,226.5658,1.26277,2.64308,0.0,0.0,0.0074,0.00238,0.0,0.0
2015-09-03,230.0509,1.26952,2.7068,0.0,0.0,0.00733,0.00235,0.0,0.0
2015-09-04,234.7495,1.33498,2.93481,0.0,0.0,0.00785,0.00248,0.0,0.0
2015-09-05,239.1289,1.29888,3.06632,0.0,0.0,0.00787,0.00243,0.0,0.0
2015-09-06,240.503,1.25622,3.04573,0.0,0.0,0.00791,0.00241,0.0,0.0
2015-09-07,243.5587,1.23603,3.05831,0.0,0.0,0.00783,0.00238,0.0,0.0
2015-09-08,237.9452,1.20653,2.93683,0.0,0.0,0.00768,0.00236,0.0,0.0
2015-09-09,238.7763,1.16723,2.94181,0.0,0.0,0.00766,0.00247,0.0,0.0
2015-09-10,240.0008,0.97651,2.96134,0.0,0.0,0.00842,0.00251,0.0,0.0
2015-09-11,234.9098,1.0382,2.84732,0.0,0.0,0.00821,0.0025,0.0,0.0
2015-09-12,230.5048,0.93865,2.80979,0.0,0.0,0.00854,0.00228,0.0,0.0
2015-09-13,230.21,0.87402,2.84546,0.0,0.0,0.00741,0.00217,0.0,0.0
2015-09-14,229.9118,0.94182,2.81714,0.0,0.0,0.00772,0.00221,0.0,0.0
2015-09-15,228.464,0.90322,2.79941,0.0,0.0,0.00743,0.00222,0.0,0.0
2015-09-16,232.746,0.88308,2.92019,0.0,0.0,0.00737,0.00224,0.0,0.0
2015-09-17,232.354,0.84607,2.95791,0.0,0.0,0.00753,0.00214,0.0,0.0
2015-09-18,231.2733,0.8821,2.86201,0.0,0.0,0.00748,0.00211,0.0,0.0
2015-09-19,230.6597,0.93633,2.83078,0.0,0.0,0.00763,0.00217,0.0,0.0
2015-09-20,226.4528,0.90109,2.79695,0.0,0.0,0.00725,0.00212,0.0,0.0
2015-09-21,229.8831,0.89714,2.83215,0.0,0.0,0.00718,0.00221,0.0,0.0
2015-09-22,229.8658,0.89405,2.85087,0.0,0.0,0.00668,0.00223,0.0,0.0
2015-09-23,233.9255,0.81604,2.9279,0.0,0.0,0.00669,0.00227,0.0,0.0
2015-09-24,234.9767,0.74052,2.89243,0.0,0.0,0.00665,0.00221,0.0,0.0
2015-09-25,234.5279,0.7778,2.87363,0.0,0.0,0.00651,0.00212,0.0,0.0
2015-09-26,232.8347,0.72136,2.862,0.0,0.0,0.00654,0.00211,0.0,0.0
2015-09-27,239.2765,0.58306,3.06228,0.0,0.0,0.0063,0.00204,0.0,0.0
2015-09-28,237.2262,0.65783,2.9909,0.0,0.0,0.00559,0.00206,0.0,0.0
2015-09-29,236.0463,0.73476,3.0031,0.0,0.0,0.00551,0.0021,0.0,0.0
2015-09-30,237.7358,0.68581,3.00287,0.0,0.0,0.00545,0.00203,0.0,0.0
2015-10-01,237.2593,0.67622,2.98217,0.0,0.0,0.00586,0.00205,0.0,0.0
2015-10-02,238.9718,0.68748,3.02591,0.0,0.0,0.00554,0.00206,0.0,0.0
2015-10-03,238.6566,0.66755,2.99174,0.0,0.0,0.00524,0.00198,0.0,0.0
2015-10-04,240.3238,0.62826,2.99688,0.0,0.0,0.00502,0.00197,0.0,0.0
2015-10-05,246.444,0.64566,3.15307,0.0,0.0,0.00533,0.00216,0.0,0.0
2015-10-06,243.2229,0.61001,3.05133,0.0,0.0,0.00545,0.00206,0.0,0.0
2015-10-07,242.9008,0.62348,3.06208,0.0,0.0,0.00545,0.00205,0.0,0.0
2015-10-08,244.2051,0.65077,3.11396,0.0,0.0,0.00545,0.00204,0.0,0.0
2015-10-09,245.3209,0.62979,3.12602,0.0,0.0,0.00505,0.00198,0.0,0.0
2015-10-10,247.5392,0.63704,3.15803,0.0,0.0,0.00505,0.00205,0.0,0.0
2015-10-11,245.5661,0.62879,3.1413,0.0,0.0,0.00505,0.00205,0.0,0.0
2015-10-12,249.4051,0.60263,3.18573,0.0,0.0,0.00505,0.00201,0.0,0.0
2015-10-13,252.6956,0.51769,3.1343,0.0,0.0,0.00545,0.00211,0.0,0.0
2015-10-14,254.62955,0.5615,3.08973,0.0,0.0,0.00539,0.00208,0.0,0.0
2015-10-15,262.3735,0.53315,3.08324,0.0,0.0,0.00539,0.0021,0.0,0.0
2015-10-16,270.3646,0.54903,3.05696,0.0,0.0,0.00519,0.00201,0.0,0.0
2015-10-17,262.2345,0.51844,3.0164,0.0,0.0,0.00498,0.00207,0.0,0.0
2015-10-18,264.2094,0.48707,3.05274,0.0,0.0,0.00504,0.00204,0.0,0.0
2015-10-19,270.2664,0.43298,3.09648,0.0,0.0,0.00473,0.00192,0.0,0.0
2015-10-20,267.0187,0.43977,3.0872,0.0,0.0,0.00469,0.00188,0.0,0.0
2015-10-21,273.573,0.56546,3.11284,0.0,0.0,0.00472,0.00197,0.0,0.0
2015-10-22,277.3884,0.54074,3.11753,0.0,0.0,0.00467,0.00195,0.0,0.0
2015-10-23,282.9566,0.56857,3.11333,0.0,0.0,0.00464,0.00188,0.0,0.0
2015-10-24,284.749,0.63194,3.06253,0.0,0.0,0.00459,0.00189,0.0,0.0
2015-10-25,285.5159,0.74396,3.10895,0.0,0.0,0.00467,0.0019,0.0,0.0
2015-10-26,294.8094,0.85446,3.10306,0.0,0.0,0.00464,0.00195,0.0,0.0
2015-10-27,303.6366,1.01041,3.08964,0.0,0.0,0.00466,0.00196,0.0,0.0
2015-10-28,313.9073,1.16375,3.87385,0.0,0.0,0.00464,0.00193,0.0,0.0
2015-10-29,325.8006,1.04185,3.96789,0.0,0.0,0.00484,0.00204,0.0,0.0
2015-10-30,312.2783,0.90709,3.62696,0.0,0.0,0.00469,0.00185,0.0,0.0
2015-10-31,324.9971,1.05854,3.8246,0.0,0.0,0.00492,0.00195,0.0,0.0
2015-11-01,350.7678,0.95505,4.12953,0.0,0.0,0.00512,0.002,0.0,0.0
2015-11-02,398.2369,1.00234,4.52849,0.0,0.0,0.00536,0.00203,0.0,0.0
2015-11-03,404.3588,0.90181,4.04542,0.0,0.0,0.00492,0.00209,0.0,0.0
2015-11-04,387.473,0.9066,3.83527,0.0,0.0,0.00452,0.00213,0.0,0.0
2015-11-05,372.826,0.90944,3.49984,0.0,0.0,0.00456,0.00211,0.0,0.0
2015-11-06,387.06,0.92248,3.55005,0.0,0.0,0.00469,0.0021,0.0,0.0
2015-11-07,371.502,1.0305,3.39294,0.0,0.0,0.00465,0.00218,0.0,0.0
2015-11-08,380.644,0.9958,3.37962,0.0,0.0,0.00461,0.00202,0.0,0.0
2015-11-09,336.873,0.93483,3.14591,0.0,0.0,0.0044,0.00196,0.0,0.0
2015-11-10,305.983,0.78876,2.94142,0.0,0.0,0.00424,0.00189,0.0,0.0
2015-11-11,337.955,0.90074,3.30365,0.0,0.0,0.0045,0.00191,0.0,0.0
2015-11-12,337.372,0.90408,3.23021,0.0,0.0,0.00448,0.00185,0.0,0.0
2015-11-13,331.501,0.88423,3.19098,0.0,0.0,0.00432,0.00188,0.0,0.0
2015-11-14,320.484,0.91083,3.08226,0.0,0.0,0.00417,0.00187,0.0,0.0
2015-11-15,331.353,0.93384,3.20904,0.0,0.0,0.00418,0.00179,0.0,0.0
2015-11-16,335.111,0.99527,3.21181,0.0,0.0,0.00425,0.00208,0.0,0.0
2015-11-17,335.447,0.99443,3.21683,0.0,0.0,0.00426,0.00196,0.0,0.0
2015-11-18,325.568,0.95147,3.12993,0.0,0.0,0.00423,0.00192,0.0,0.0
2015-11-19,321.417,0.9268,3.12018,0.0,0.0,0.00422,0.00187,0.0,0.0
2015-11-20,325.159,0.97357,3.14249,0.0,0.0,0.00424,0.00191,0.0,0.0
2015-11-21,323.395,0.96474,3.14008,0.0,0.0,0.00427,0.00191,0.0,0.0
2015-11-22,322.829,0.94522,3.1334,0.0,0.0,0.00429,0.00186,0.0,0.0
2015-11-23,319.979,0.89936,3.11195,0.0,0.0,0.00424,0.00183,0.0,0.0
2015-11-24,328.169,0.86771,3.30881,0.0,0.0,0.00431,0.00177,0.0,0.0
2015-11-25,356.245,0.89487,3.64871,0.0,0.0,0.00427,0.00184,0.0,0.0
2015-11-26,359.011,0.87071,3.57492,0.0,0.0,0.00429,0.00181,0.0,0.0
2015-11-27,356.212,0.9174,3.49478,0.0,0.0,0.00424,0.00182,0.0,0.0
2015-11-28,371.488,0.87174,3.66137,0.0,0.0,0.00429,0.00191,0.0,0.0
2015-11-29,378.265,0.8736,3.61974,0.0,0.0,0.00421,0.00189,0.0,0.0
2015-11-30,363.45,0.875,3.43704,0.0,0.0,0.00409,0.00185,0.0,0.0
2015-12-01,358.82,0.82273,3.33158,0.0,0.0,0.00418,0.00177,0.0,0.0
2015-12-02,360.954,0.82477,3.37436,0.0,0.0,0.00426,0.00167,0.0,0.0
2015-12-03,362.767,0.83879,3.35769,0.0,0.0,0.00477,0.00165,0.0,0.0
2015-12-04,390.645,0.86458,3.53017,0.0,0.0,0.00526,0.00169,0.0,0.0
2015-12-05,394.011,0.83499,3.47773,0.0,0.0,0.00536,0.0016,0.0,0.0
2015-12-06,394.355,0.80075,3.62074,0.0,0.0,0.00551,0.00164,0.0,0.0
2015-12-07,412.93,0.81885,3.69153,0.0,0.0,0.00668,0.00166,0.0,0.0
2015-12-08,417.368,0.79183,3.65324,0.0,0.0,0.00849,0.00177,0.0,0.0
2015-12-09,416.91,0.84744,3.63366,0.0,0.0,0.00855,0.00177,0.0,0.0
2015-12-10,452.415,0.91674,3.81613,0.0,0.0,0.00845,0.00184,0.0,0.0
2015-12-11,434.903,0.97126,3.58704,0.0,0.0,0.00847,0.00184,0.0,0.0
2015-12-12,435.815,0.9583,3.59734,0.0,0.0,0.00879,0.0023,0.0,0.0
2015-12-13,443.277,0.99549,3.58236,0.0,0.0,0.00778,0.00235,0.0,0.0
2015-12-14,464.999,1.01706,3.80897,0.0,0.0,0.00668,0.00229,0.0,0.0
2015-12-15,453.914,0.98891,3.66954,0.0,0.0,0.00675,0.00213,0.0,0.0
2015-12-16,456.473,0.94023,3.72901,0.0,0.0,0.00669,0.00202,0.0,0.0
2015-12-17,463.816,0.92117,3.75561,0.0,0.0,0.00638,0.00203,0.0,0.0
2015-12-18,462.053,0.90963,3.73573,0.0,0.0,0.00628,0.00199,0.0,0.0
2015-12-19,441.129,0.90323,3.50985,0.0,0.0,0.00624,0.00184,0.0,0.0
2015-12-20,437.809,0.89681,3.43219,0.0,0.0,0.00627,0.00182,0.0,0.0
2015-12-21,436.237,0.87896,3.38453,0.0,0.0,0.00619,0.00184,0.0,0.0
2015-12-22,442.821,0.86757,3.57362,0.0,0.0,0.00603,0.00184,0.0,0.0
2015-12-23,454.907,0.86136,3.62102,0.0,0.0,0.00597,0.00183,0.0,0.0
2015-12-24,455.742,0.87072,3.60931,0.0,0.0,0.00649,0.00172,0.0,0.0
2015-12-25,417.092,0.85302,3.44714,0.0,0.0,0.00618,0.00179,0.0,0.0
2015-12-26,423.925,0.85889,3.50443,0.0,0.0,0.00635,0.00171,0.0,0.0
2015-12-27,420.708,0.84217,3.45318,0.0,0.0,0.00634,0.00175,0.0,0.0
2015-12-28,432.154,0.86949,3.48677,0.0,0.0,0.00625,0.00175,0.0,0.0
2015-12-29,426.811,0.90035,3.46054,0.0,0.0,0.00619,0.00177,0.0,0.0
2015-12-30,431.139,0.93654,3.47466,0.0,0.0,0.00604,0.00176,0.0,0.0
2015-12-31,434.427,0.94631,3.51181,0.0,0.0,0.00594,0.00176,0.0,0.0
2016-01-01,434.326,0.93813,3.5051,0.0,0.0,0.00607,0.00177,0.0,0.0
2016-01-02,430.198,0.9722,3.48551,0.0,0.0,0.00601,0.00176,0.0,0.0
2016-01-03,433.534,0.9593,3.49949,0.0,0.0,0.00596,0.00176,0.0,0.0
2016-01-04,432.115,0.9531,3.4701,0.0,0.0,0.00604,0.0017,0.0,0.0
2016-01-05,431.343,0.96843,3.46081,0.0,0.0,0.00601,0.00165,0.0,0.0
2016-01-06,456.434,0.95898,3.60222,0.0,0.0,0.00601,0.00173,0.0,0.0
2016-01-07,454.6963,0.99557,3.57525,0.0,0.0,0.00594,0.00175,0.0,0.0
2016-01-08,448.709,1.02478,3.57467,0.0,0.0,0.006,0.00175,0.0,0.0
2016-01-09,447.207,1.01997,3.5422,0.0,0.0,0.00595,0.00176,0.0,0.0
2016-01-10,448.349,1.06873,3.56257,0.0,0.0,0.0059,0.00173,0.0,0.0
2016-01-11,445.792,1.16736,3.52874,0.0,0.0,0.00588,0.00176,0.0,0.0
2016-01-12,432.12,1.12959,3.477,0.0,0.0,0.00579,0.00182,0.0,0.0
2016-01-13,429.243,1.15738,3.45735,0.0,0.0,0.00553,0.00181,0.0,0.0
2016-01-14,365.912,1.21074,3.02267,0.0,0.0,0.00547,0.00163,0.0,0.0
2016-01-15,384.813,1.21569,3.07653,0.0,0.0,0.00511,0.00179,0.0,0.0
2016-01-16,386.356,1.32186,3.02182,0.0,0.0,0.00511,0.00172,0.0,0.0
2016-01-17,385.132,1.3983,3.03289,0.0,0.0,0.00533,0.00173,0.0,0.0
2016-01-18,379.015,1.37699,2.99779,0.0,0.0,0.00527,0.00182,0.0,0.0
2016-01-19,418.848,1.56541,3.39421,0.0,0.0,0.00537,0.00183,0.0,0.0
2016-01-20,407.815,1.54469,3.20492,0.0,0.0,0.00532,0.00171,0.0,0.0
2016-01-21,377.21,1.47134,3.03731,0.0,0.0,0.0051,0.00172,0.0,0.0
2016-01-22,389.641,1.69216,3.103,0.0,0.0,0.00515,0.00177,0.0,0.0
2016-01-23,403.056,2.13169,3.18208,0.0,0.0,0.00522,0.00169,0.0,0.0
2016-01-24,392.326,2.4814,3.12184,0.0,0.0,0.00513,0.00173,0.0,0.0
2016-01-25,392.456,2.08678,3.14222,0.0,0.0,0.00536,0.00181,0.0,0.0
2016-01-26,394.491,2.3845,3.25924,0.0,0.0,0.00536,0.00199,0.0,0.0
2016-01-27,379.552,2.51972,3.09154,0.0,0.0,0.00623,0.00194,0.0,0.0
2016-01-28,378.912,2.4862,3.08269,0.0,0.0,0.00689,0.00189,0.0,0.0
2016-01-29,376.921,2.4376,3.05756,0.0,0.0,0.00663,0.00181,0.0,0.0
2016-01-30,364.352,2.29877,3.00081,0.0,0.0,0.0064,0.00164,0.0,0.0
2016-01-31,371.041,2.22188,3.04944,0.0,0.0,0.00655,0.00178,0.0,0.0
2016-02-01,372.868,2.40311,3.05221,0.0,0.0,0.00677,0.00182,0.0,0.0
2016-02-02,368.124,2.51595,3.03332,0.0,0.0,0.00688,0.00183,0.0,0.0
2016-02-03,388.376,2.55718,3.13889,0.0,0.0,0.00698,0.00178,0.0,0.0
2016-02-04,385.733,2.53288,3.10797,0.0,0.0,0.00726,0.00178,0.0,0.0
2016-02-05,374.905,2.51778,3.06044,0.0,0.0,0.00789,0.00185,0.0,0.0
2016-02-06,375.517,2.95078,3.06858,0.0,0.0,0.00835,0.00176,0.0,0.0
2016-02-07,371.136,3.16534,3.03839,0.0,0.0,0.00799,0.00181,0.0,0.0
2016-02-08,373.909,3.72045,3.05742,0.0,0.0,0.00778,0.00179,0.0,0.0
2016-02-09,379.829,4.42743,3.0722,0.0,0.0,0.00787,0.00183,0.0,0.0
2016-02-10,377.058,6.005,3.0436,0.0,0.0,0.00781,0.00187,0.0,0.0
2016-02-11,382.72,5.47565,3.08283,0.0,0.0,0.00794,0.00223,0.0,0.0
2016-02-12,390.424,5.37328,3.11939,0.0,0.0,0.00827,0.00223,0.0,0.0
2016-02-13,404.144,5.16951,3.16455,0.0,0.0,0.00854,0.00209,0.0,0.0
2016-02-14,399.379,5.31906,3.12976,0.0,0.0,0.00862,0.00222,0.0,0.0
2016-02-15,407.013,4.36897,3.18577,0.0,0.0,0.00845,0.00253,0.0,0.0
2016-02-16,416.85,3.74402,3.2168,0.0,0.0,0.00816,0.00204,0.0,0.0
2016-02-17,421.422,4.39794,3.23338,0.0,0.0,0.00799,0.00211,0.0,0.0
2016-02-18,419.377,4.4939,3.22663,0.0,0.0,0.00825,0.00215,0.0,0.0
2016-02-19,441.12,4.30188,3.46485,0.0,0.0,0.0083,0.00206,0.0,0.0
2016-02-20,438.65,4.65397,3.44012,0.0,0.0,0.0081,0.00213,0.0,0.0
2016-02-21,437.803,5.60871,3.48367,0.0,0.0,0.00806,0.00195,0.0,0.0
2016-02-22,420.302,5.61209,3.3856,0.0,0.0,0.00797,0.00188,0.0,0.0
2016-02-23,423.187,6.13438,3.34757,0.0,0.0,0.00807,0.0019,0.0,0.0
2016-02-24,423.142,5.93626,3.3508,0.0,0.0,0.00803,0.0019,0.0,0.0
2016-02-25,427.029,5.89735,3.40257,0.0,0.0,0.00805,0.00189,0.0,0.0
2016-02-26,432.139,6.35709,3.40454,0.0,0.0,0.00797,0.002,0.0,0.0
2016-02-27,432.797,6.44065,3.43058,0.0,0.0,0.00789,0.00196,0.0,0.0
2016-02-28,436.919,6.31203,3.41637,0.0,0.0,0.00793,0.00189,0.0,0.0
2016-02-29,431.371,7.56016,3.39487,0.0,0.0,0.00798,0.00189,0.0,0.0
2016-03-01,424.485,8.39832,3.35553,0.0,0.0,0.00803,0.00183,0.0,0.0
2016-03-02,420.171,9.50494,3.30945,0.0,0.0,0.00805,0.00187,0.0,0.0
2016-03-03,409.408,10.03776,3.23237,0.0,0.0,0.00814,0.00192,0.0,0.0
2016-03-04,397.241,10.9352,3.15564,0.0,0.0,0.00793,0.00174,0.0,0.0
2016-03-05,404.912,10.96466,3.18021,0.0,0.0,0.00786,0.00189,0.0,0.0
2016-03-06,413.74,9.39747,3.24945,0.0,0.0,0.00792,0.00243,0.0,0.0
2016-03-07,411.877,9.80069,3.22901,0.0,0.0,0.00796,0.0022,0.0,0.0
2016-03-08,412.319,11.97158,3.25702,0.0,0.0,0.00805,0.0023,0.0,0.0
2016-03-09,416.292,11.20642,3.27737,0.0,0.0,0.00819,0.00232,0.0,0.0
2016-03-10,419.299,11.20894,3.35541,0.0,0.0,0.00881,0.00258,0.0,0.0
2016-03-11,410.801,13.37621,3.27425,0.0,0.0,0.00868,0.0022,0.0,0.0
2016-03-12,412.495,14.8936,3.29028,0.0,0.0,0.00859,0.00207,0.0,0.0
2016-03-13,414.585,12.28982,3.30123,0.0,0.0,0.00849,0.00207,0.0,0.0
2016-03-14,415.641,12.9669,3.29527,0.0,0.0,0.00818,0.00214,0.0,0.0
2016-03-15,416.544,12.52943,3.30087,0.0,0.0,0.00821,0.0021,0.0,0.0
2016-03-16,418.4,10.95623,3.29511,0.0,0.0,0.00828,0.00214,0.0,0.0
2016-03-17,408.28,10.79765,3.17281,0.0,0.0,0.00811,0.002,0.0,0.0
2016-03-18,406.739,10.43954,3.17076,0.0,0.0,0.00802,0.00206,0.0,0.0
2016-03-19,411.882,10.21749,3.20469,0.0,0.0,0.00796,0.00203,0.0,0.0
2016-03-20,411.091,11.85112,3.19588,0.0,0.0,0.00804,0.00207,0.0,0.0
2016-03-21,416.36,11.31743,3.21767,0.0,0.0,0.00811,0.00208,0.0,0.0
2016-03-22,418.076,12.40319,3.232,0.0,0.0,0.00833,0.00211,0.0,0.0
2016-03-23,414.883,11.12762,3.21122,0.0,0.0,0.00823,0.00208,0.0,0.0
2016-03-24,415.743,10.64069,3.22252,0.0,0.0,0.00819,0.0021,0.0,0.0
2016-03-25,416.715,10.96552,3.22449,0.0,0.0,0.00805,0.00207,0.0,0.0
2016-03-26,425.349,10.37752,3.28363,0.0,0.0,0.00803,0.00201,0.0,0.0
2016-03-27,422.756,11.67625,3.2548,0.0,0.0,0.00756,0.00211,0.0,0.0
2016-03-28,415.547,11.73817,3.23,0.0,0.0,0.00756,0.00204,0.0,0.0
2016-03-29,412.597,11.88229,3.21105,0.0,0.0,0.00733,0.00201,0.0,0.0
2016-03-30,415.366,11.35463,3.23568,0.0,0.0,0.00739,0.00199,0.0,0.0
2016-03-31,416.754,11.63607,3.23563,0.0,0.0,0.00742,0.00203,0.0,0.0
2016-04-01,419.67,11.56398,3.26236,0.0,0.0,0.0075,0.00207,0.0,0.0
2016-04-02,418.185,11.51238,3.2498,0.0,0.0,0.00751,0.00213,0.0,0.0
2016-04-03,419.437,11.18688,3.24068,0.0,0.0,0.00749,0.00227,0.0,0.0
2016-04-04,422.651,10.41948,3.25561,0.0,0.0,0.00747,0.00214,0.0,0.0
2016-04-05,421.656,10.66622,3.25192,0.0,0.0,0.0073,0.00214,0.0,0.0
2016-04-06,421.076,10.02957,3.23574,0.0,0.0,0.00688,0.00214,0.0,0.0
2016-04-07,418.474,9.75894,3.21437,0.0,0.0,0.00667,0.00216,0.0,0.0
2016-04-08,416.145,9.89972,3.21724,0.0,0.0,0.00629,0.0021,0.0,0.0
2016-04-09,421.133,8.81462,3.23563,0.0,0.0,0.00593,0.00185,0.0,0.0
2016-04-10,422.584,8.66829,3.23898,0.0,0.0,0.00607,0.00191,0.0,0.0
2016-04-11,426.181,7.51681,3.27506,0.0,0.0,0.00588,0.00187,0.0,0.0
2016-04-12,424.269,8.0156,3.25475,0.0,0.0,0.00571,0.00185,0.0,0.0
2016-04-13,424.932,8.43366,3.25647,0.0,0.0,0.00632,0.00187,0.0,0.0
2016-04-14,429.966,8.20614,3.2864,0.0,0.0,0.00637,0.00187,0.0,0.0
2016-04-15,430.941,8.55598,3.29083,0.0,0.0,0.00649,0.00191,0.0,0.0
2016-04-16,428.027,9.32317,3.26548,0.0,0.0,0.0065,0.00187,0.0,0.0
2016-04-17,428.506,8.96048,3.26202,0.0,0.0,0.00698,0.0019,0.0,0.0
2016-04-18,436.37,8.69677,3.28706,0.0,0.0,0.00713,0.0019,0.0,0.0
2016-04-19,441.916,8.48415,3.28911,0.0,0.0,0.00725,0.0019,0.0,0.0
2016-04-20,451.083,8.11104,3.35733,0.0,0.0,0.00748,0.00184,0.0,0.0
2016-04-21,447.488,7.85511,3.34674,0.0,0.0,0.00728,0.00191,0.0,0.0
2016-04-22,451.818,8.37719,3.36651,0.0,0.0,0.00735,0.00193,0.0,0.0
2016-04-23,459.923,7.99536,3.64381,0.0,0.0,0.00725,0.00193,0.0,0.0
2016-04-24,460.466,7.81275,3.75229,0.0,0.0,0.00728,0.00192,0.0,0.0
2016-04-25,467.856,7.42466,4.03829,0.0,0.0,0.00712,0.00182,0.0,0.0
2016-04-26,444.789,7.72469,3.95077,0.0,0.0,0.00674,0.00181,0.0,0.0
2016-04-27,449.381,7.25022,3.81065,0.0,0.0,0.00669,0.00192,0.0,0.0
2016-04-28,456.566,7.47582,3.82394,0.0,0.0,0.00676,0.00188,0.0,0.0
2016-04-29,447.903,8.89297,3.65398,0.0,0.0,0.00681,0.00188,0.0,0.0
2016-04-30,452.592,8.83245,3.72055,0.0,0.0,0.0068,0.00188,0.0,0.0
2016-05-01,444.488,10.10782,3.69566,0.0,0.0,0.00671,0.00186,0.0,0.0
2016-05-02,450.3,9.28534,3.75027,0.0,0.0,0.00656,0.00188,0.0,0.0
2016-05-03,447.119,9.41414,3.75072,0.0,0.0,0.00631,0.00186,0.0,0.0
2016-05-04,448.922,9.82713,3.73161,0.0,0.0,0.00619,0.00187,0.0,0.0
2016-05-05,461.62,9.27704,3.81916,0.0,0.0,0.0064,0.00182,0.0,0.0
2016-05-06,459.248,9.3812,3.97994,0.0,0.0,0.00649,0.0018,0.0,0.0
2016-05-07,459.283,9.5292,3.94603,0.0,0.0,0.0064,0.00182,0.0,0.0
2016-05-08,461.747,9.35328,4.10646,0.0,0.0,0.0064,0.0018,0.0,0.0
2016-05-09,450.326,9.35028,3.79345,0.0,0.0,0.00627,0.00176,0.0,0.0
2016-05-10,452.179,9.9813,3.87626,0.0,0.0,0.00619,0.00178,0.0,0.0
2016-05-11,454.731,10.09149,3.86068,0.0,0.0,0.00617,0.00179,0.0,0.0
2016-05-12,456.007,10.58566,3.95829,0.0,0.0,0.00611,0.00176,0.0,0.0
2016-05-13,455.503,10.1761,4.02476,0.0,0.0,0.00607,0.00179,0.0,0.0
2016-05-14,457.837,9.96045,4.09119,0.0,0.0,0.00606,0.00175,0.0,0.0
2016-05-15,454.893,11.13365,4.02039,0.0,0.0,0.00602,0.0017,0.0,0.0
2016-05-16,452.422,12.15714,3.9728,0.0,0.0,0.00602,0.00168,0.0,0.0
2016-05-17,453.371,13.35361,4.00739,0.0,0.0,0.00603,0.0017,0.0,0.0
2016-05-18,440.539,14.71832,3.86,0.0,0.0,0.00604,0.00163,0.0,0.0
2016-05-19,441.888,13.69368,3.90107,0.0,0.0,0.00608,0.00162,0.0,0.0
2016-05-20,443.147,13.99925,3.96913,0.0,0.0,0.00599,0.00162,0.0,0.0
2016-05-21,438.675,14.24899,3.93166,0.0,0.0,0.00594,0.00163,0.0,0.0
2016-05-22,443.175,13.23504,3.96839,0.0,0.0,0.00591,0.00157,0.0,0.0
2016-05-23,445.769,12.66434,3.95358,0.0,0.0,0.00596,0.00156,0.0,0.0
2016-05-24,449.055,12.50426,4.03474,0.0,0.0,0.00576,0.00153,0.0,0.0
2016-05-25,453.732,12.49835,4.09334,0.0,0.0,0.00567,0.00148,0.0,0.0
2016-05-26,473.864,11.19174,4.56656,0.0,0.0,0.00568,0.00142,0.0,0.0
2016-05-27,528.545,11.76325,4.49452,0.0,0.0,0.00568,0.00135,0.0,0.0
2016-05-28,524.624,12.38905,4.48802,0.0,0.0,0.00564,0.00145,0.0,0.0
2016-05-29,534.224,12.67843,4.60598,0.0,0.0,0.00575,0.00145,0.0,0.0
2016-05-30,531.407,14.00927,4.66445,0.0,0.0,0.00571,0.00153,0.0,0.0
2016-05-31,539.168,13.85794,4.73031,0.0,0.0,0.00581,0.0015,0.0,0.0
2016-06-01,538.832,13.77434,4.72189,0.0,0.0,0.00577,0.00151,0.0,0.0
2016-06-02,570.445,13.84274,4.86878,0.0,0.0,0.00582,0.00152,0.0,0.0
2016-06-03,573.526,13.69739,4.8392,0.0,0.0,0.00578,0.00152,0.0,0.0
2016-06-04,574.47567,13.97053,4.81196,0.0,0.0,0.0058,0.00149,0.0,0.0
2016-06-05,585.563,13.94201,4.95992,0.0,0.0,0.00577,0.00149,0.0,0.0
2016-06-06,577.91069,14.54922,4.80477,0.0,0.0,0.00578,0.00149,0.0,0.0
2016-06-07,583.139,14.43178,4.79535,0.0,0.0,0.00577,0.00147,0.0,0.0
2016-06-08,577.607,14.44062,4.75359,0.0,0.0,0.00579,0.00154,0.0,0.0
2016-06-09,579.22765,13.94373,4.88618,0.0,0.0,0.00574,0.00157,0.0,0.0
2016-06-10,597.74656,13.96046,5.00338,0.0,0.0,0.00576,0.00159,0.0,0.0
2016-06-11,671.71228,15.69701,5.30419,0.0,0.0,0.00584,0.0016,0.0,0.0
2016-06-12,704.29185,17.55275,5.34014,0.0,0.0,0.00583,0.00155,0.0,0.0
2016-06-13,685.93213,18.77037,5.21932,0.0,0.0,0.00699,0.00174,0.0,0.0
2016-06-14,693.227,18.42185,5.2628,0.0,0.0,0.00688,0.00166,0.0,0.0
2016-06-15,765.463,20.5094,5.67059,0.0,0.0,0.00667,0.0017,0.0,0.0
2016-06-16,749.419,15.3974,5.59771,0.0,0.0,0.00668,0.00164,0.0,0.0
2016-06-17,756.7996,11.19714,5.59842,0.0,0.0,0.00662,0.00173,0.0,0.0
2016-06-18,764.046,12.23059,5.58689,0.0,0.0,0.00682,0.00182,0.0,0.0
2016-06-19,734.16174,11.81483,5.28921,0.0,0.0,0.00663,0.00174,0.0,0.0
2016-06-20,664.99653,12.9846,4.89248,0.0,0.0,0.00619,0.00168,0.0,0.0
2016-06-21,591.895,12.73776,3.87518,0.0,0.0,0.0065,0.0016,0.0,0.0
